T,split,peak_pos_100,peak_fwhm_100,peak_height_100,peak_eta_100,peak_pos_002,peak_fwhm_002,peak_height_002,peak_eta_002,peak_pos_101,peak_fwhm_101,peak_height_101,peak_eta_101,peak_pos_110,peak_fwhm_110,peak_height_110,peak_eta_110,peak_pos_103,peak_fwhm_103,peak_height_103,peak_eta_103,peak_pos_112,peak_fwhm_112,peak_height_112,peak_eta_112,a_param,c_param,unit_cell_volume,wh_size_nm,wh_strain,wh_r2,ratio_002_100,ratio_101_002,true_D_nm,true_strain,true_scale,n_peaks_fitted,wh_reliable
63.815288747712394,lowsnr,23.897649862227432,0.3785108716666371,5764.561681186871,0.49381968938850007,25.40579507062465,0.38187872126794825,5008.102380606831,0.4455429789859539,27.124191747969135,0.40526459857992037,8087.893877084787,0.4808383370659322,42.01990611724751,0.522035913428552,5168.630484149386,0.48281686458217266,45.83910045510861,0.5565848181077748,3864.2119316587778,0.49901482141793113,49.74358241429687,0.4119503100977263,2414.2685595762937,4.839538881332597e-16,4.299495015886677,7.011511063782792,112.24762353074483,27.49882489809528,0.001691686939307447,0.31074949427616083,0.8687741857201722,1.6149617684342905,38.91408332877825,0.0033168566527650377,8680.225172735989,6,0
65.9690185411145,lowsnr,23.89564009908,0.47385258927338597,6789.092480468988,0.4482496458158616,25.406460624749165,0.47519615117814223,4684.269822714573,0.39470436267989883,27.1150939699407,0.5039463652541223,8419.900364048488,0.4754058534227207,42.022121350722905,0.6504277723033378,4546.0871416093205,0.4385233819816639,45.845582626695865,0.6844555234252587,3939.587250249593,0.45545833062819413,49.72586395902425,0.4666032844061296,1390.75408568665,6.610571839039995e-16,4.299851371168201,7.011330407868043,112.26333854492093,19.984078729835343,0.001519004782629705,0.14626459258146152,0.6899699534496525,1.797484065332745,29.880472236891702,0.004028305259518141,6995.786080044904,6,0
67.13559172198316,lowsnr,23.894827246678542,0.44049662958725994,7076.151827347917,0.4439636401061883,25.416039920312173,0.44068970696869775,6487.470353805238,0.3594364837750477,27.11321828759564,0.45419699201311675,11702.881343277246,0.528402674006317,42.02682670810509,0.4975619347014642,6100.438009307879,0.4867654083777835,45.840181717667136,0.5114694810821304,5414.063898678815,0.49201491913990153,49.743648711877746,0.3948990669908796,3870.25542966475,1.1126395408929313e-22,4.2999955168708075,7.008731291114042,112.22924649686519,17.7643912669889,-0.00036279365666441515,0.03677666145357483,0.9168076819285389,1.8039205892344308,20.154984271567894,0.0007073311785775919,10863.015683893012,6,0
67.20569052530627,lowsnr,23.891719120396772,0.40296039847240817,5403.64974098464,0.4399295474380738,25.414060766243097,0.40785086049112085,3989.71399292713,0.37891037650407555,27.109910592625454,0.4328446087138631,7684.872593886831,0.5147742549972588,42.02892704169641,0.5736989960513944,3561.8060478685484,0.47184379819077915,45.84290233724215,0.6119460176090754,4843.448288009391,0.4547400174115702,49.736438398483784,0.46745026874406914,2740.4021289907564,1.5001867479429965e-22,4.300546781929886,7.009268126100078,112.26662263709265,27.94535720929445,0.00230872210774089,0.4400756541705775,0.7383368989789731,1.9261713013790938,41.84281951840831,0.004109312988400053,8071.016389143786,6,0
67.65978991691698,lowsnr,23.890552008858208,0.7803284675174728,6802.02646904342,0.21838650490919537,25.416950796345564,0.7058009280798573,5075.996403752819,1.0515548216204089e-19,27.122144986658565,0.8743735491358526,12925.832965527916,0.34764163775792845,42.029318860742805,1.0778414262304463,9004.691456180131,0.4240761751593792,45.85301803161752,1.1306385250569737,7436.782603451067,0.45620785559647986,49.7228344396665,1.4255017451821799,5949.3615234433955,0.9999999999797808,4.300753821076341,7.008484249181296,112.26487601960072,29.476688524635144,0.009523751652802446,0.8780501107216733,0.7462476699927727,2.546462199218956,11.66275919422381,0.004136877568553774,14207.929351357687,6,1
70.00580246102862,lowsnr,23.891891697979787,0.39588666852047744,6238.112814455862,0.465066939553779,25.406900504769098,0.4013984976478819,7559.495302935327,0.4625523789905601,27.113610503563272,0.4126183654442226,6179.294250661155,0.4956328532586142,42.02139811072922,0.4859155016131541,5467.0533627541845,0.4885089639575747,45.83137895362307,0.5090219923289706,4659.045105515793,0.4515626283720032,49.74545101036871,0.3665590649292359,2879.9191560899276,1.7281210315095496e-23,4.300516169348546,7.011211013460661,112.29614290298804,21.26222178285976,0.0002949195211850802,0.0159896548895192,1.2118240768934743,0.8174215345119343,27.241941495916073,0.0018522998249708219,9303.984577162333,6,0
71.71334578486233,lowsnr,23.89634120476258,0.5023318165007095,4736.16160852183,0.44552580020469174,25.40900413126352,0.507962899593207,3899.785273643965,0.4079392626863766,27.12284962490821,0.5374844474282318,6212.997594989054,0.44753234600679537,42.01270716820032,0.7065657977839952,3928.269925801955,0.48476059034241903,45.839361424203844,0.7617088732637483,3772.395741252191,0.47947844104690873,49.72484191398642,0.5875891106983921,1685.3844114566325,1.2111904547019746e-13,4.299727049802989,7.010640094413576,112.24579445664594,22.149407094929664,0.0028648587481352964,0.46374692411623164,0.8234062931102343,1.5931640228959632,31.269506644234816,0.004911178219850501,6275.910006786967,6,0
72.53834363574407,lowsnr,23.906132277899005,0.6367539113158499,7346.320696482082,0.2703442046677599,25.411240537097935,0.6000457516241892,4846.655761285909,1.9637708043631494e-14,27.114089199532657,0.6962416925317726,11720.366026753263,0.5283779802033436,42.029759796038825,0.8357879477469746,5156.350642195654,0.5094526824407295,45.840272217269266,0.867084632314592,5938.469726121707,0.4562530594086652,49.70800929912899,0.6045594179341794,1601.4371518769738,0.21232173900807114,4.297991646206109,7.010033243930151,112.14549786725598,14.077040334488307,0.001389576715234322,0.08473014905532694,0.6597392030008732,2.418237771366628,16.127300485081413,0.0034278650442065733,10841.256016903926,6,0
77.09106170195983,lowsnr,23.900031476022463,0.38681652192917027,8612.359183282506,0.40218761827678484,25.409881429411552,0.39609938530839905,8935.24752397639,0.4292517830456141,27.097478178367098,0.4161565849142832,11637.368841883976,0.48341101383896823,42.01845396569876,0.5593308897469679,5701.173194052542,0.4870169413084173,45.841331523570375,0.59454746891635,6363.9469795359355,0.5126770952706724,49.739836555299334,0.4803945759303911,4415.315186987,7.554372256199503e-15,4.299072805168928,7.010402026028735,112.20782801107438,31.373679078472072,0.0026042774991743506,0.5850176670246123,1.0374912766435291,1.3024114676909453,46.98403783073167,0.00418727332743404,13361.116408138743,6,0
77.55311672062092,lowsnr,23.88599702768793,0.3915887843227029,11369.117490987366,0.4638281703754885,25.40277474479033,0.40152721570007865,7963.813255572309,0.38678431813434044,27.106237586915718,0.41887455349306574,13461.175683462678,0.486274722977716,42.01422320956319,0.562399670734474,7141.463263222977,0.4814741557488834,45.841515739201924,0.5977879494597652,6832.079049983144,0.4905300607321657,49.74159885972755,0.43728794621008393,3664.1259022356376,3.2091917041238083e-19,4.301562044626427,7.012331011483778,112.36871720057799,27.79144727820231,0.002086701859754769,0.35187187611590176,0.7004776986327618,1.690292734330987,44.21698484357765,0.004065683268509019,13578.434682815208,6,0
78.56432535298877,lowsnr,23.900711047171917,0.32214913479309704,10322.268281245608,0.4687620621820036,25.40858271671976,0.323752680308812,7394.794595878081,0.4449267560912582,27.11630821488404,0.33041201373106366,7457.575764056472,0.5084070143587377,42.02134213744547,0.37972352817096244,4730.3352536990105,0.5152480272540461,45.84205816278207,0.39497746106041254,4454.003949705877,0.47245945695346786,49.75478274743852,0.2910477801894739,3071.7431514666546,8.186121097136977e-25,4.29895234684863,7.010754457645519,112.20718073203645,25.848027614263156,7.485131285802417e-06,1.945389315471946e-05,0.7163924046920565,1.0084899137311245,32.580649012072655,0.0012007381059985088,11414.820047715006,6,0
78.68637358806362,lowsnr,23.895123665070958,0.3765851554289438,8624.150190860077,0.4156225080104815,25.394857147287034,0.38199894106424104,9858.020548849408,0.44392557880223255,27.118920720303326,0.3984533907371683,18344.85200971186,0.49046168109470506,42.02839070866376,0.5135383765514742,8117.225765161619,0.481120054689355,45.836887618418054,0.5462124387170476,6598.6295303519055,0.4857869573642364,49.7411485470025,0.4146963010905802,3887.475232217305,1.0829483729608453e-19,4.299942950909558,7.014481387413854,112.31857534076948,27.6887357516007,0.0016632192583786911,0.3413651335468729,1.1430715294472718,1.8609062457120769,39.778046455856355,0.0033038724687597734,14384.119370595225,6,0
79.599423701737,lowsnr,23.893577327694732,0.7727568347176222,5151.593833106993,0.2446044721490829,25.40644715081818,0.6920084492759299,3453.287166993987,3.640722300735771e-18,27.11107247139171,0.8309617938943277,6148.184257322686,0.25840963900585157,42.0209766922873,1.0161906889140562,3754.604900673617,0.41816437195866085,45.838051847718376,1.0195889740603676,2821.997187979192,0.2831934874899204,49.72436333406954,1.2283304797594596,2613.677213410247,0.9999999999997919,4.300217188260674,7.01133406509475,112.2824999108328,20.440533379645696,0.006857405247963445,0.8753369176684813,0.6703337411426445,1.7803860380005843,11.654248916300777,0.0033270283831535637,6444.914074840418,6,1
84.33933180640773,lowsnr,23.89417385321598,0.23342421261120055,5278.4201274996785,0.5006204108516233,25.40189473068166,0.23464206829005554,4160.734126327071,0.4893333864605279,27.108589140985988,0.24250267206890366,5275.663911155614,0.4595699378744785,42.016857183737024,0.2728252791887293,3365.932037911174,0.522191615332028,45.83467249226156,0.2846157478019255,3358.912956301661,0.4720069611598727,49.74548841367622,0.2415733674613178,1903.7115743782986,5.35715494963781e-18,4.3001113923761,7.012569951692501,112.29676617155346,40.56812106984038,0.0003224869423086062,0.14481926789427457,0.7882536868655733,1.2679646790632013,47.971998552249026,0.0008647297506519651,6172.282433786103,6,0
85.52365436455463,lowsnr,23.89302103701207,0.6984920411820494,5367.777818399575,0.23472887572393736,25.40703250523434,0.6668837041196262,4443.689057405687,0.06793294365766145,27.110067200954784,0.7502257491477446,7726.339367460115,0.3346159050078886,42.026911743297056,0.9133717619525565,3873.4276798525825,0.5666497754983887,45.83696707050064,0.9373197666930714,4314.47977924749,0.4979450283954731,49.71534238503034,0.8594746862542075,1681.9862812986107,0.9999999999999993,4.300315853152181,7.011175186055837,112.28510795270745,15.444899169612864,0.0034210701230249015,0.7064686938941338,0.8278451917614189,1.7387218744713213,12.992116298408245,0.002717582964874036,7610.489173147642,6,0
88.23236795537525,lowsnr,23.895199702877157,0.48074133375389383,10095.320899012713,0.4541609640693765,25.409741510278177,0.4827998798263681,7961.699816849562,0.3231484022810707,27.11231480986377,0.5123453569925834,16101.679783954447,0.5090392866606179,42.013737572561645,0.6658161365658821,9229.77875485769,0.4981083053708938,45.84475270978274,0.7082062551809839,8780.06467663818,0.4928270732967962,49.72992905449916,0.49968580483193314,3133.3558895102997,2.14652245095778e-19,4.2999294668016,7.010439994132564,112.253158967977,20.704477671635733,0.001932038281214989,0.22972588636310665,0.788652475388691,2.02239222205766,30.14951338849556,0.004261819080002998,13598.992031605409,6,0
89.17055146113681,lowsnr,23.87945730380176,0.6670668604613132,4627.651372471669,0.16403334722717758,25.40798587902783,0.6282194242535619,3010.800276146559,0.08757242286876964,27.106034420262144,0.7243028795108055,6120.27141169274,0.4137788518001296,42.01820605676789,0.8415059493870044,4392.354043802173,0.46142072158703673,45.83823664628143,0.878680162229931,3278.501438778795,0.5332917506984148,49.67659411771674,0.7471224432595884,1195.2311287806826,0.9999999990064287,4.302722978748208,7.010916433655224,112.40669895348717,14.660801511839185,0.002266662553359361,0.40568964861197354,0.650610867978688,2.032772303158517,14.02935428303393,0.0027598349533532445,6507.774181698101,6,0
90.41841240022765,lowsnr,23.887267984397532,0.3951804476638645,8931.379812429628,0.42145210774886255,25.405086953275738,0.3991381809235192,7222.604320722169,0.42610158307637996,27.110598633135186,0.423935248862679,12250.090980355704,0.46789517320931023,42.019164219845166,0.5588901175321134,5556.211738123286,0.5485756280607839,45.83639214551694,0.5987419843734261,5668.197755490529,0.45405044971545794,49.731309597866954,0.444064611148059,2865.4908448112574,1.4692525475870034e-16,4.301336498265309,7.011703283406817,112.3468757783228,27.715990849637784,0.0020998429820637873,0.3742358922426434,0.808677323370641,1.69607671089074,43.154619647929586,0.004044181798484186,10185.671551627303,6,0
90.50327210703894,lowsnr,23.890063517485125,0.4109506485040617,4833.538579466306,0.4227155765681007,25.407868130599535,0.4156804487471584,5505.120573961719,0.4273871833604677,27.117564930676117,0.4340884591111046,5977.4567557210785,0.4843317530202727,42.02178315949628,0.546019217372932,4542.79457979369,0.4485327341083627,45.840208795866396,0.5772769217256365,3380.3785551095716,0.503281683757373,49.74123450266199,0.4410972561269099,2676.679046455686,1.886540579637572e-16,4.300840482800773,7.010948390352685,112.30887366996132,24.012914802893004,0.0014848418462935244,0.28177488250642124,1.138942098724195,1.0857994253556278,32.28114133940723,0.0030902975215088327,7137.747047489635,6,0
93.2112338342616,lowsnr,23.889707653769065,0.3125003549637534,9326.71570724394,0.47921532878082906,25.40366743521931,0.31700328471261746,8195.60385861131,0.411648022478245,27.117138990357976,0.3230422993395485,14624.983739614841,0.5040879061933765,42.01850732479314,0.3742558217638068,7253.751861950361,0.5052286302059308,45.833831179843635,0.3870481930764967,7030.5598464841805,0.5065567429656062,49.74584589350083,0.3278390945597885,4558.031563076605,6.6899023868234414e-21,4.300903617716131,7.012088646476496,112.33043738742549,29.252772266023555,0.0005152006148606849,0.18656400556639208,0.8787234559155577,1.7844912945917992,34.669768460567695,0.0013114549535345565,13118.458810302232,6,0
93.47994811383728,lowsnr,23.899008725218973,0.49156106304760944,10119.409622489266,0.44068143125434484,25.410280097167092,0.4877194864395758,8656.983546956784,0.3719986358006727,27.1015729548025,0.5027425245253851,11896.705406474302,0.48396767286321474,42.02291636557477,0.5572524629475294,6726.2560738045695,0.5096576700067659,45.83184200369494,0.5709293247885173,6668.69983487072,0.5094422959859405,49.73532188713173,0.47603447993440434,5567.307964969652,6.462380524299177e-15,4.29925410728199,7.010293846862695,112.21556070048459,16.713100899805973,3.213537708794348e-05,0.00040577009048203827,0.8554830637271169,1.374232183987041,18.4624777406858,0.0009920745368212388,12839.234398102435,6,0
94.82733514667625,lowsnr,23.905307730030096,0.3372981873742787,5732.479109241589,0.46644362419191926,25.39782007167818,0.34045528342230463,5476.606103933132,0.46812527885973415,27.11208511474465,0.35562487974468626,10797.519821435833,0.4822145896962566,42.023066751925235,0.4447404197847953,4811.510303179729,0.5195706032831148,45.82814123655751,0.47633271632681073,4170.451660789208,0.46505891912067704,49.74618079175093,0.35033903339701317,2911.3761307624063,4.744999033761379e-24,4.298137736686514,7.013676515120154,112.21141022660903,29.283212579060127,0.0011306461675452586,0.21920189165632253,0.9553643370638799,1.971571374045211,42.09597343326567,0.002671715634463119,9699.847355724996,6,0
96.32524764214435,lowsnr,23.89254649743123,0.4557596530610191,8962.181325662004,0.4028619574544429,25.40476159651874,0.46006676352884074,8390.007037943618,0.38231463623431616,27.10611224414925,0.48168251813962054,13632.139056402426,0.4813579854507122,42.01559516746921,0.6143207347848243,8386.785151290944,0.5072180862946215,45.838806128034975,0.6429181999954798,5151.729933521771,0.47748129131772826,49.73079844741018,0.44828828872822474,2636.805335973286,3.6261549533115374e-22,4.30040002215403,7.011791605659472,112.29937589853928,20.37067299908817,0.0012810326457275087,0.13155145260942824,0.9361568052545376,1.6248066294523216,29.263598103712972,0.0035728933401459246,12926.380433724322,6,0
98.07802591525497,lowsnr,23.886226637048406,0.4268270551637835,5572.04486301549,0.4766614554573784,25.412100077706913,0.4291070269834038,5628.407103008707,0.37796605255424204,27.105149520899236,0.44586170592215824,10118.192679373535,0.5111978847994095,42.027042016190904,0.5445947987249218,3490.49777045274,0.4900963319597272,45.834688583287736,0.5639556518668105,4863.912750171368,0.4917236891304919,49.7308601958073,0.40465536078444303,2094.4066373804076,3.246763774607654e-23,4.301521295928962,7.009800035567558,112.32603155531208,20.491389963651436,0.0006550569109377113,0.05643069157553049,1.0101151805807096,1.7977009292673196,27.290948529732933,0.0024860368598055562,7834.1381826398065,6,0
98.15910325357238,lowsnr,23.896181589210357,0.27899649563062884,6238.223848223696,0.5014309920438806,25.40283349382624,0.2835301703953392,3712.769103414735,0.42296022211078704,27.10080239804842,0.29112695136806815,7593.642034065891,0.4840624197587923,42.021726889708226,0.3561834283688553,5080.22228910726,0.49927341981991313,45.843417845742714,0.37298978756755885,4424.958131719192,0.4851492505668642,49.738053506456204,0.2888640431238673,2108.618858795721,3.1294866050800565e-21,4.299755352483757,7.012315060621658,112.27409002648191,34.86502029504305,0.000734452583338307,0.19565501168310717,0.5951644560609873,2.045277210231525,47.43546882060209,0.001820779660587701,7863.869136472459,6,0
99.69644595835453,lowsnr,23.89314116370848,0.4865312919600556,10082.269576118799,0.4386480033252669,25.418052646589423,0.4875572867234414,6978.1669613151535,0.2777566077443964,27.107978769899027,0.5075360504830267,13454.973461129968,0.4917806464996337,42.01089736138467,0.5896049380853313,6659.4168242041305,0.5255825915266905,45.84035499977163,0.6122053831064248,6206.615692527819,0.47399920476275903,49.73078575392637,0.5029148442205796,4968.672513710377,7.005691646427726e-18,4.300294546835489,7.00818543631869,112.23611444877481,18.167975654443943,0.0008007140177668003,0.150317062920017,0.6921226325711299,1.9281529856938464,20.743848845561715,0.0019403806218382118,13573.013354421939,6,0
100.3783568270882,lowsnr,23.88972008462841,0.28856114935631166,7874.67192594919,0.49780933548246714,25.396689528207133,0.2935750046943583,6910.564583317361,0.4355926791556724,27.112691719653725,0.2974274250651406,14757.418327365163,0.499646124499642,42.021796627915556,0.34237066701107916,7984.155116938034,0.4930060557681627,45.83574281809666,0.3556070008456933,5927.996492588139,0.47214536017519765,49.74235036081561,0.28460862503499923,3458.77429177274,1.9095857464069172e-19,4.300901412285837,7.013983602572605,112.36067847978859,30.56657407554416,0.00025821266721188406,0.04303723040897811,0.8775685702594375,2.1354866378053563,36.64754771245947,0.0010752730594356932,12220.509502393803,6,0
